No,Type,Group,Word Template,Template Page No,{{ substation.name_erms }},{{ substation.time }},{{ substation.date }},{{ substation.ambient }},{{ substation.humidity }},{{ swg.area }},{{ panel.linknumber }},{{ panel.name }},{{ panel.cabletype }},{{ panel.breakerstatus }},{{ panel.busbarposition }},{{ panel.loadamp }},{{ panel.heateramp }},{{ swg.serialnumber }},{{ swg.manufacturer }},{{ swg.type }},{{ swg.rating }},{{ swg.model }},{{ tx1.manufacturer }},{{ tx1.model }},{{ tx1.rating }},{{ tx1.serialnumber }},{{ tx2.manufacturer }},{{ tx2.model }},{{ tx2.rating }},{{ tx2.serialnumber }},{{ fp1.manufacturer }},{{ fp1.model }},{{ fp1.rating }},{{ fp1.serialnumber }},{{ fp1.labelsource }},{{ fp2.manufacturer }},{{ fp2.model }},{{ fp2.rating }},{{ fp2.serialnumber }},{{ fp2.labelsource }},{{ batt1.manufacturer }},{{ batt1.model }},{{ batt1.serialnumber }},{{ batt2.manufacturer }},{{ batt2.model }},{{ batt2.serialnumber }},{{ batt3.manufacturer }},{{ batt3.model }},{{ batt3.serialnumber }},{{ batt4.manufacturer }},{{ batt4.model }},{{ batt4.serialnumber }},Field Overrides,Output File Name,Attribute,Folder,Image File Name
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,OVERVIEW,-,,,,,,,,TAMCO,RMU SF6,12kV,GR1,MTM,HERMETICALLY SEAL,100kVA,T/800/1452/1486,,,,,,,,,,,,,,,,,,,,,,,,,,,{},page49,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\151. JALAN ROBINSON (VI)\RAW DATA\IR,97.jpg
49,BATTERY BANK 3,1,15. battery3-overview.docx,63,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,OVERVIEW,-,,,,,,,,TAMCO,RMU SF6,12kV,GR1,MTM,HERMETICALLY SEAL,100kVA,T/800/1452/1486,,,,,,,,,,,,,,,,,,,,,,,,,,,{},page49,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\151. JALAN ROBINSON (VI)\RAW DATA\IR,98.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,OVERVIEW,-,,,,,,,,TAMCO,RMU SF6,12kV,GR1,MTM,HERMETICALLY SEAL,100kVA,T/800/1452/1486,,,,,,,,,,,,,,,,,,,,,,,,,,,{},page50,Visual Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\151. JALAN ROBINSON (VI)\RAW DATA\IR,99.jpg
50,BATTERY BANK 4,1,16. battery4-overview.docx,64,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,OVERVIEW,-,,,,,,,,TAMCO,RMU SF6,12kV,GR1,MTM,HERMETICALLY SEAL,100kVA,T/800/1452/1486,,,,,,,,,,,,,,,,,,,,,,,,,,,{},page50,IR Image Path,C:\Users\aremi\Desktop\REPORT CBM\PO 42289580 - Pahang 11kV SECOND CYCLE AZZAD 2026\RAW MATERIAL\151. JALAN ROBINSON (VI)\RAW DATA\IR,100.jpg
51,,2,,51,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,2,,51,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,,2,,52,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,,2,,53,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,,2,,54,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,2,,55,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,2,,55,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,2,,56,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,2,,57,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,2,,58,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,2,,59,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,2,,60,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,2,,61,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,2,,62,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,2,,63,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,2,,64,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,3,,65,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,3,,66,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,3,,67,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,3,,68,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,3,,69,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,3,,70,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,3,,71,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,3,,72,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,3,,73,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,3,,74,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,3,,75,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,3,,76,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,3,,77,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,3,,78,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,3,,79,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,3,,80,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,3,,81,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,3,,82,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,3,,83,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,3,,84,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,3,,85,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,3,,86,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,3,,87,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,3,,88,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,3,,89,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,3,,90,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,3,,91,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,3,,92,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,4,,93,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,4,,94,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,4,,95,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,4,,96,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,4,,97,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,4,,98,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,4,,99,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,4,,100,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,4,,101,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,4,,102,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,4,,103,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,4,,104,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,4,,105,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,4,,106,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,4,,107,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,4,,108,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,4,,109,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,4,,110,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,4,,111,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,4,,112,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,4,,113,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,4,,114,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,4,,115,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,4,,116,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,4,,117,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,4,,118,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,4,,119,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,4,,120,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,4,,121,JALAN ROBINSON,4:02 pm,01/06/2026,23.2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
